Date,Ticker,Open,High,Low,Close,Volume
2020-05-21 00:00:00+00:00,AAPL,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800
2020-05-22 00:00:00+00:00,AAPL,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200
2020-05-26 00:00:00+00:00,AAPL,80.875,81.05999755859375,79.125,79.18250274658203,125522000
2020-05-27 00:00:00+00:00,AAPL,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200
2020-05-28 00:00:00+00:00,AAPL,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800
2020-05-29 00:00:00+00:00,AAPL,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400
2020-06-01 00:00:00+00:00,AAPL,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200
2020-06-02 00:00:00+00:00,AAPL,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800
2020-06-03 00:00:00+00:00,AAPL,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200
2020-06-04 00:00:00+00:00,AAPL,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400
2020-06-05 00:00:00+00:00,AAPL,80.8375015258789,82.9375,80.80750274658203,82.875,137250400
2020-06-08 00:00:00+00:00,AAPL,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400
2020-06-09 00:00:00+00:00,AAPL,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400
2020-06-10 00:00:00+00:00,AAPL,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600
2020-06-11 00:00:00+00:00,AAPL,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400
2020-06-12 00:00:00+00:00,AAPL,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000
2020-06-15 00:00:00+00:00,AAPL,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800
2020-06-16 00:00:00+00:00,AAPL,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800
2020-06-17 00:00:00+00:00,AAPL,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400
2020-06-18 00:00:00+00:00,AAPL,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400
2020-06-19 00:00:00+00:00,AAPL,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,264476000
2020-06-22 00:00:00+00:00,AAPL,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,135445200
2020-06-23 00:00:00+00:00,AAPL,91.0,93.09500122070312,90.56749725341797,91.63249969482422,212155600
2020-06-24 00:00:00+00:00,AAPL,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200
2020-06-25 00:00:00+00:00,AAPL,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400
2020-06-26 00:00:00+00:00,AAPL,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,205256800
2020-06-29 00:00:00+00:00,AAPL,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000
2020-06-30 00:00:00+00:00,AAPL,90.0199966430664,91.49500274658203,90.0,91.19999694824219,140223200
2020-07-01 00:00:00+00:00,AAPL,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200
2020-07-02 00:00:00+00:00,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600
2020-07-06 00:00:00+00:00,AAPL,92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600
2020-07-07 00:00:00+00:00,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400
2020-07-08 00:00:00+00:00,AAPL,94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000
2020-07-09 00:00:00+00:00,AAPL,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800
2020-07-10 00:00:00+00:00,AAPL,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200
2020-07-13 00:00:00+00:00,AAPL,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200
2020-07-14 00:00:00+00:00,AAPL,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,170989200
2020-07-15 00:00:00+00:00,AAPL,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000
2020-07-16 00:00:00+00:00,AAPL,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,110577600
2020-07-17 00:00:00+00:00,AAPL,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,92186800
2020-07-20 00:00:00+00:00,AAPL,96.4175033569336,98.5,96.0625,98.35749816894531,90318000
2020-07-21 00:00:00+00:00,AAPL,99.17250061035156,99.25,96.74250030517578,97.0,103433200
2020-07-22 00:00:00+00:00,AAPL,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600
2020-07-23 00:00:00+00:00,AAPL,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,197004400
2020-07-24 00:00:00+00:00,AAPL,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,185438800
2020-07-27 00:00:00+00:00,AAPL,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,121214000
2020-07-28 00:00:00+00:00,AAPL,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600
2020-07-29 00:00:00+00:00,AAPL,93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200
2020-07-30 00:00:00+00:00,AAPL,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000
2020-07-31 00:00:00+00:00,AAPL,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800
2020-08-03 00:00:00+00:00,AAPL,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200
2020-08-04 00:00:00+00:00,AAPL,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600
2020-08-05 00:00:00+00:00,AAPL,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800
2020-08-06 00:00:00+00:00,AAPL,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,202428800
2020-08-07 00:00:00+00:00,AAPL,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600
2020-08-10 00:00:00+00:00,AAPL,112.5999984741211,113.7750015258789,110.0,112.72750091552734,212403600
2020-08-11 00:00:00+00:00,AAPL,111.97000122070312,112.48249816894531,109.10749816894531,109.375,187902400
2020-08-12 00:00:00+00:00,AAPL,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000
2020-08-13 00:00:00+00:00,AAPL,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000
2020-08-14 00:00:00+00:00,AAPL,114.83000183105469,115.0,113.04499816894531,114.90750122070312,165565200
2020-08-17 00:00:00+00:00,AAPL,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600
2020-08-18 00:00:00+00:00,AAPL,114.35250091552734,116.0,114.00749969482422,115.5625,105633600
2020-08-19 00:00:00+00:00,AAPL,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000
2020-08-20 00:00:00+00:00,AAPL,115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200
2020-08-21 00:00:00+00:00,AAPL,119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800
2020-08-24 00:00:00+00:00,AAPL,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600
2020-08-25 00:00:00+00:00,AAPL,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600
2020-08-26 00:00:00+00:00,AAPL,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400
2020-08-27 00:00:00+00:00,AAPL,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400
2020-08-28 00:00:00+00:00,AAPL,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000
2020-08-31 00:00:00+00:00,AAPL,127.58000183105469,131.0,126.0,129.0399932861328,225702700
2020-09-01 00:00:00+00:00,AAPL,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100
2020-09-02 00:00:00+00:00,AAPL,137.58999633789062,137.97999572753906,127.0,131.39999389648438,200119000
2020-09-03 00:00:00+00:00,AAPL,126.91000366210938,128.83999633789062,120.5,120.87999725341797,257599600
2020-09-04 00:00:00+00:00,AAPL,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200
2020-09-08 00:00:00+00:00,AAPL,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600
2020-09-09 00:00:00+00:00,AAPL,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500
2020-09-10 00:00:00+00:00,AAPL,120.36000061035156,120.5,112.5,113.48999786376953,182274400
2020-09-11 00:00:00+00:00,AAPL,114.56999969482422,115.2300033569336,110.0,112.0,180860300
2020-09-14 00:00:00+00:00,AAPL,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,140150100
2020-09-15 00:00:00+00:00,AAPL,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000
2020-09-16 00:00:00+00:00,AAPL,115.2300033569336,116.0,112.04000091552734,112.12999725341797,154679000
2020-09-17 00:00:00+00:00,AAPL,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,178011000
2020-09-18 00:00:00+00:00,AAPL,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,287104900
2020-09-21 00:00:00+00:00,AAPL,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800
2020-09-22 00:00:00+00:00,AAPL,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400
2020-09-23 00:00:00+00:00,AAPL,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700
2020-09-24 00:00:00+00:00,AAPL,105.16999816894531,110.25,105.0,108.22000122070312,167743300
2020-09-25 00:00:00+00:00,AAPL,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400
2020-09-28 00:00:00+00:00,AAPL,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400
2020-09-29 00:00:00+00:00,AAPL,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,99382200
2020-09-30 00:00:00+00:00,AAPL,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200
2020-10-01 00:00:00+00:00,AAPL,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116120400
2020-10-02 00:00:00+00:00,AAPL,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,144712000
2020-10-05 00:00:00+00:00,AAPL,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800
2020-10-06 00:00:00+00:00,AAPL,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200
2020-10-07 00:00:00+00:00,AAPL,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000
2020-10-08 00:00:00+00:00,AAPL,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200
2020-10-09 00:00:00+00:00,AAPL,115.27999877929688,117.0,114.91999816894531,116.97000122070312,100506900
2020-10-12 00:00:00+00:00,AAPL,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226800
2020-10-13 00:00:00+00:00,AAPL,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500
2020-10-14 00:00:00+00:00,AAPL,121.0,123.02999877929688,119.62000274658203,121.19000244140625,150712000
2020-10-15 00:00:00+00:00,AAPL,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,112559200
2020-10-16 00:00:00+00:00,AAPL,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393800
2020-10-19 00:00:00+00:00,AAPL,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639300
2020-10-20 00:00:00+00:00,AAPL,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423700
2020-10-21 00:00:00+00:00,AAPL,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,89946000
2020-10-22 00:00:00+00:00,AAPL,117.44999694824219,118.04000091552734,114.58999633789062,115.75,101988000
2020-10-23 00:00:00+00:00,AAPL,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572600
2020-10-26 00:00:00+00:00,AAPL,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111850700
2020-10-27 00:00:00+00:00,AAPL,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276800
2020-10-28 00:00:00+00:00,AAPL,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937800
2020-10-29 00:00:00+00:00,AAPL,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129200
2020-10-30 00:00:00+00:00,AAPL,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,190272600
2020-11-02 00:00:00+00:00,AAPL,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900
2020-11-03 00:00:00+00:00,AAPL,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624400
2020-11-04 00:00:00+00:00,AAPL,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,138235500
2020-11-05 00:00:00+00:00,AAPL,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387100
2020-11-06 00:00:00+00:00,AAPL,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457900
2020-11-09 00:00:00+00:00,AAPL,120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515300
2020-11-10 00:00:00+00:00,AAPL,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,138023400
2020-11-11 00:00:00+00:00,AAPL,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112295000
2020-11-12 00:00:00+00:00,AAPL,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103162300
2020-11-13 00:00:00+00:00,AAPL,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81581900
2020-11-16 00:00:00+00:00,AAPL,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183000
2020-11-17 00:00:00+00:00,AAPL,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74271000
2020-11-18 00:00:00+00:00,AAPL,118.61000061035156,119.81999969482422,118.0,118.02999877929688,76322100
2020-11-19 00:00:00+00:00,AAPL,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,74113000
2020-11-20 00:00:00+00:00,AAPL,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604300
2020-11-23 00:00:00+00:00,AAPL,117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959300
2020-11-24 00:00:00+00:00,AAPL,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113874200
2020-11-25 00:00:00+00:00,AAPL,115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499200
2020-11-27 00:00:00+00:00,AAPL,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,46691300
2020-11-30 00:00:00+00:00,AAPL,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,169410200
2020-12-01 00:00:00+00:00,AAPL,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,127728200
2020-12-02 00:00:00+00:00,AAPL,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004200
2020-12-03 00:00:00+00:00,AAPL,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967600
2020-12-04 00:00:00+00:00,AAPL,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400
2020-12-07 00:00:00+00:00,AAPL,122.30999755859375,124.56999969482422,122.25,123.75,86712000
2020-12-08 00:00:00+00:00,AAPL,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,82225500
2020-12-09 00:00:00+00:00,AAPL,124.52999877929688,125.94999694824219,121.0,121.77999877929688,115089200
2020-12-10 00:00:00+00:00,AAPL,120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312200
2020-12-11 00:00:00+00:00,AAPL,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939800
2020-12-14 00:00:00+00:00,AAPL,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500
2020-12-15 00:00:00+00:00,AAPL,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,157243700
2020-12-16 00:00:00+00:00,AAPL,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,98208600
2020-12-17 00:00:00+00:00,AAPL,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800
2020-12-18 00:00:00+00:00,AAPL,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,192541500
2020-12-21 00:00:00+00:00,AAPL,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,121251600
2020-12-22 00:00:00+00:00,AAPL,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800
